词,背景弹幕评论词数,R,背景词数乘R,wiki词数,wiki权重,词库估计词数,R口径,R分子_全tag总量,R分母_样本总量
单三,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
单说,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
卖力,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
卖掉,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
卖瓜,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
南海岸,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
南皮,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
南郡,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
卡兹克,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
卡布达,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
卡游,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
卡牛,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
卡麦,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
卡麦尔,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
卡麦尔掉,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
卢素娟,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
卫是,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
压抑,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
压根,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
原子,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
原帖,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
原惠美,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
原望,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
原来如此,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
厨力,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
去電,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
参与度,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
又臭又长,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
及格,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
友们,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
反名,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
反差,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
反思,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
反战,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
反骨仔,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
反黑,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
发个,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
发啥,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
发挥作用,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
发条橙,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
发过,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
叔才,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
取关,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
取其轻,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
受得了,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
受损,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
变个,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
变回去,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
变好,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
变米花,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
变装术,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
变身,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
口误,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
古堡,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
古神,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
句号,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
另一回事,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
只为,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
只会画,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
只到,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
只差,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
只能靠,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
只认,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
叫十兵卫,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
叫姐,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
可不是,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
可会,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
可取,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
可口可乐,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
可控,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
可破,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
可行,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
可行性,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
可谓,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
可长,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
史穴,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
右翼,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
叽里咕噜,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
吃不下,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
吃亏,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
吃法,1,1.1036720331575072,1.1036720331575072,0,1.0,1.1036720331575072,全tag播放量(已抓取1000条求和) / 已抓样本视频播放量(conan_background_sample_videos.csv),3281441.0,2973203.0
