标签名,标签ID,接口报告总稿件数,BV号,标题,播放量,评论数_reply,弹幕数,时长秒,UP主MID,UP主昵称,页码_抓取时
名侦探柯南,8881,1000,BV1gdoTB7E2r,死刑犯只是看了新一，就发现他的与众不同,0,0,0,624,3546974945020755,战漫动漫社,1
名侦探柯南,8881,1000,BV1wNRWBzEWf,从此刻起，在小兰眼里江户川文代就是柯南的母亲了吧,1,0,0,225,1741698923,整贰两,1
名侦探柯南,8881,1000,BV1oE9bB3EcK,“毛利大叔，听说你最近缺钱？” “柯南，这双脚力增强鞋的开发经费，是我刚给博士打的款。” “小兰同学，别动手，让我的保镖……哦不，让我的钱来解决,0,0,0,30874,3546877697985089,星河漫迷,1
名侦探柯南,8881,1000,BV1g4RWBsEda,这些大妈真的把流量密码玩明白了,7,0,0,103,2142944945,方冠杰,1
名侦探柯南,8881,1000,BV1DtRWBXEr8,名侦探柯南（新名侦探柯南） op28 As the Dew（譬如朝露）GARNET CROW 主题曲片头曲28 日文日配日语数码修复版1080P高清新创华新片源,6,0,0,116,1084492470,动画配制侦探团,1
名侦探柯南,8881,1000,BV11iRWB7EHX,柯南主线讲解第113期——108卷混沌篇的收场，不止是玛丽的身份被曝光，还有安室透的下一次登场，所以这也是为何安室透已经有一段时间没有登场了,6,0,0,320,351904314,Vladmir熙,1
名侦探柯南,8881,1000,BV1Q4RWBWEwy,柯南中奇葩追寻恋爱的方式,4,0,0,89,1308285353,杰丶方,1
名侦探柯南,8881,1000,BV1QsRWBREhY,【名侦探柯南】朋友被绑架做人质后反应，兰的做法和哀的做法,246,1,1,49,515483337,情绪不定的小仔仔,1
名侦探柯南,8881,1000,BV1ShRWBDE1t,名侦探柯南（新名侦探柯南）op29 SUMMER TIME GONE（夏日已逝）仓木麻衣 主题曲片头曲29 日文日配日语数码修复版1080P高清新创华新片源,7,0,0,116,1084492470,动画配制侦探团,1
名侦探柯南,8881,1000,BV1ojRWBcE7x,A1银合收恶鬼保平安,5,0,0,412,3494376858716278,无尽大火,1
名侦探柯南,8881,1000,BV1oVRWBAEqr,名侦探柯南 柯南&小兰 池袋阳光见面会现场#名侦探柯南:高速公路的堕天使一分钟精选视频扶持计划一人安利一部动漫,17,1,0,37,1843751847,少年小兰姐姐,1
名侦探柯南,8881,1000,BV1ccRHBeEtE,名侦探柯南  苍蓝宝石的轮舞曲〖安德尔的监狱〗（一）,3,0,0,3040,13488544,黑籽W,1
名侦探柯南,8881,1000,BV1oVRHBsEKW,名侦探光之美少女14,21,0,0,1727,1036376455,犬饲大友,1
名侦探柯南,8881,1000,BV1RjRHBpE5X,【憨憨の傻鱼】第一支视频求三连！,1,0,0,25,456822599,憨憨の傻鱼,1
名侦探柯南,8881,1000,BV1HoREBbEpf,柯南新编,1,0,0,19,3706978826193448,派趣,1
名侦探柯南,8881,1000,BV1ccRJBdEub,A1银合帮助谷田村致富,11,0,0,365,3494376858716278,无尽大火,1
名侦探柯南,8881,1000,BV1KmREBvEPP,柯南和小哀决斗,220,0,0,49,270870421,变大的梦想,1
名侦探柯南,8881,1000,BV1GLRJBjE4q,一步一步走过昨天我的孩子气 #工藤新一,29,0,0,35,3546918183504421,青山剛圣,1
名侦探柯南,8881,1000,BV1iURJBXEVi,柯南&小兰 池袋阳光见面会,89,1,0,63,3461575971179332,柯学馆,1
名侦探柯南,8881,1000,BV1eRRJBUECP,平价灰原哀痛耳机分享吃谷人的电子吧唧 灰原哀痛耳机来啦！！！本来对200以下的耳机没什么期待的,0,1,0,76,3546829415254475,希美咸,1
名侦探柯南,8881,1000,BV1JzRBBkEN3,真相—只有一个,164,0,0,81,1902493396,AIhzhz,2
名侦探柯南,8881,1000,BV1vzR1BREEc,“主角的人，反派的气场”,7,0,0,23,3546621893675611,熊出没-WZN,2
名侦探柯南,8881,1000,BV1zkRJBoEsJ,浦思青兰念名字台日配对比,26,0,0,93,324192721,工藤ヘ小森,2
名侦探柯南,8881,1000,BV1WERnBAETn,哀酱,21,0,0,1266,1797002362,谢荔梅,2
名侦探柯南,8881,1000,BV1wERnBPEvN,《葬送的芙莉莲》 发布2026年工藤新一（江户川柯南）生日贺图,133,1,0,12,107840321,幽湳浔,2
名侦探柯南,8881,1000,BV18cRnByECS,NO.10 怪盗基德：给大家来个福利，2棒推荐,4,0,0,27,1841962407,学不来那自信,2
名侦探柯南,8881,1000,BV1VoRJBEEtL,听灰原哀唱一首《那时候的我》/“你也偶尔会怀念那时候的自己吗”,636,11,0,226,149919470,你好我叫冷咖啡,2
名侦探柯南,8881,1000,BV1QZRJB2Enb,名侦探柯南第90集：悲剧版《白鹤报恩》的民间传说,32,0,0,210,44623713,洛克Max,2
名侦探柯南,8881,1000,BV1tKRnB3ELL,灰原哀VS毛利兰,293,4,0,57,270870421,变大的梦想,2
名侦探柯南,8881,1000,BV1DARnBVEKR,柯南剧场版M29各地区上映日期,579,3,0,14,3546635711810352,柯资探,2
名侦探柯南,8881,1000,BV1SPRnBkEzL,奇怪的教程又增加了 # 搞笑 # 离谱 # 柯南,73,0,0,24,47196961,vividly娱乐,2
名侦探柯南,8881,1000,BV1TaRyBrEbn,新兰万岁！,53,0,0,14,3706952045562279,MINYANROXI,2
名侦探柯南,8881,1000,BV18tRyB5ERW,翻唱｜雪どけのあの川の流れのように-三枝夕夏,22,4,0,80,341538484,爱丽森森子,2
名侦探柯南,8881,1000,BV1meRyBgEHL,当半个回合之后，小兰还没被切,7,0,0,10,3546965960820783,冰川与熔岩,2
名侦探柯南,8881,1000,BV1YJRyBSEhP,基德再次偷走了我的心,24,1,0,13,3546943659706642,KlD酱,2
名侦探柯南,8881,1000,BV1LLRyBpEmA,世良好萌好可爱呀,204,1,0,47,1712198881,江南花奈,2
名侦探柯南,8881,1000,BV1vjRyBQE9u,谁能不爱骑着滑板救场的柯南呢,696,1,0,32,1299173982,一期一会_anthony,2
名侦探柯南,8881,1000,BV1gxRyB1EDi,谢谢观看～黑羽快斗【怪盗基德】出场费交一下（doge）,15,0,0,35,3546697655388569,贫血重度依赖冰块,2
名侦探柯南,8881,1000,BV13xRyB1EFh,论他们班上新兰党的数量,75,0,0,22,514900657,魇雷花缢龘鬿聻,2
名侦探柯南,8881,1000,BV19HRyBEEp4,抱歉我这个水印挡住了小哀的脸～「少年蒸蛋团」,27,0,0,17,3546697655388569,贫血重度依赖冰块,2
名侦探柯南,8881,1000,BV1DKR1B7EGK,“管世界正剧闹剧，要一起演得尽兴”,483,25,1,241,24444026,漓梦tsubomi,3
名侦探柯南,8881,1000,BV1VHRyBEE7b,「柯哀cb向」是友情 不是爱情,30,1,0,20,3546697655388569,贫血重度依赖冰块,3
名侦探柯南,8881,1000,BV1apRyBmEkm,平新CP「有点鬼畜 我喜欢就行了」,72,0,0,14,3546697655388569,贫血重度依赖冰块,3
名侦探柯南,8881,1000,BV17HoMB8EBx,一口气看完《柯南：给琴酒逆天改命！》！穿越柯学世界沦为弃婴，绝境之中被琴酒救下。从此她一心守护这位冷面杀手，凭借逆天手段改写琴酒悲惨宿命，冲破必死结局。背靠黑衣,84,0,0,40830,3546929797532203,天方漫谈,3
名侦探柯南,8881,1000,BV17QRyBZEWq,【𝟰𝗞𝟲𝟬𝗛𝗶𝗥𝗲𝘀】 和风神曲！渡月桥～思君～ MV 仓木麻衣 中日双语附罗马音 名侦探柯南 渡月橋 〜君 想ふ〜 20170412,700,0,0,245,13001226,4K音楽館,3
名侦探柯南,8881,1000,BV1EQRyBZEcN,高山みなみ さん   生日快乐江戸川コナンを演じる 高山みなみさんのお誕生日·,67,1,0,36,549916462,樱花树下的叮当猫,3
名侦探柯南,8881,1000,BV1XAR1BJE3V,快新双向暗恋日常，以及终于表白了，不愧是怪盗，很浪漫！！,79,2,0,209,932185,夏小奏,3
名侦探柯南,8881,1000,BV1d9RyBxE2S,怨仇～,1,0,0,12,19837115,宋牌小冰棍,3
名侦探柯南,8881,1000,BV19cR1BDEEb,又被他丢下了呢,96,0,0,78,246354384,长清望雪,3
名侦探柯南,8881,1000,BV1dZRyBXEPw,小五郎妃英理还是很有默契的嘛,137,0,0,94,1308285353,杰丶方,3
名侦探柯南,8881,1000,BV1XcR1BDEsY,假如……假如我们能相见，那可能就是最浪漫的相遇,16,0,0,16,3546734657538301,CH-厘锦,3
名侦探柯南,8881,1000,BV1RFR1BHEVV,魔术快斗1412片头曲《爱的剧本》副歌吉他solo，魔术快斗1412《アイのシナリオ》电吉他版，魔术快斗1412《爱的剧本》电吉他solo。,155,0,0,27,119288362,皇甫王帅,3
名侦探柯南,8881,1000,BV1hrRCB1EJR,基安蒂与科恩 有人想看他俩的情侣装撤退吗,92,0,0,58,16219537,絶対女王,3
名侦探柯南,8881,1000,BV1SuR1BLEDV,【快新】苦巧克力装饰（工藤新一生贺版）,23,2,0,76,2015399690,-浬浬不吃蟑螂-,3
名侦探柯南,8881,1000,BV1QPR1BUEWw,【光哀99】糖点全解析（上）他的喜欢明目张胆，她的回应藏在细节里，灵魂契合的思想同频，他们才是真正懂彼此的人,1009,43,21,232,3546607517698761,BUJUAN不卷就不卷,3
名侦探柯南,8881,1000,BV1QPR1BUEPF,工藤有希子是不是很喜欢灰原哀,2223,17,0,158,328007934,盈dog,3
名侦探柯南,8881,1000,BV1KVR1BCEJq,名柯男团合唱《琵琶曲》东船与西舫,229,4,3,37,3546695623248733,会唱歌的斗子,3
名侦探柯南,8881,1000,BV12LR1B3Eym,强大就是很吸引人✪ω✪,28,0,0,21,699161068,说晚晚安安,3
名侦探柯南,8881,1000,BV1YkR1BXEAm,假如你和各科课代表一起逃生... #课代表 #小学生 #剧情 #轻漫计划,59,0,0,51,3546984434633217,漫画小品合集,3
名侦探柯南,8881,1000,BV1UDR1B7Eiq,小兰还是生存率太高.早期藏马熊给小兰报仇,24,0,0,31,3546862795622901,绝望的哈基鼠,3
名侦探柯南,8881,1000,BV1bUR1BUEdr,《名侦探柯南》511~529集ED-「I still believe ～ため息～ 」（我始终相信~叹息~）,145,1,0,86,3546652927330879,东方路上,4
名侦探柯南,8881,1000,BV1JZRzBEE7r,小柯的梦魇：琴酒,219,2,0,21,9217318,工藤小新新丶,4
名侦探柯南,8881,1000,BV19dRkBjEbs,何以与君识，无言泪千行。,5,0,0,7,1612556111,沐雪疏风,4
名侦探柯南,8881,1000,BV1FCRkBxE5U,沉浸式退坑打包名侦探柯南出谷volg8,40,0,0,143,3546387629213965,-观山雨-,4
名侦探柯南,8881,1000,BV17mRkBXEQN,近一千块的谷子能拆出什么？,63,0,0,1898,15386079,酒心巧克力kk,4
名侦探柯南,8881,1000,BV1fyRkB9EWc,【名侦探柯南/朋友收集】大侦探生日快乐！,242,0,0,467,678717800,KL糖军,4
名侦探柯南,8881,1000,BV14SRrBaELx,毛利赏樱花,14,0,0,20,12108257,千精大小姐,4
名侦探柯南,8881,1000,BV1A7RCBAErS,怪盗基德。,22,0,0,213,1551906744,我不是张漫铃,4
名侦探柯南,8881,1000,BV1fyRkB9Ecr,傲慢的怪兽公主与名侦探使魔-安卓+ios+PC畅玩！！保姆级！！！大结局后日谈-我们结婚啦,2,0,0,414,3706982928222329,bili_77454542169,4
名侦探柯南,8881,1000,BV1csRCBtE8u,养工藤新一的好处,23,0,0,175,3546571203414580,一片海片,4
名侦探柯南,8881,1000,BV1nHRCB8EdB,趴在云朵上の灰原哀,383,0,0,129,140376932,Mr雄哥,4
名侦探柯南,8881,1000,BV1gNRCB3EMe,男子沉迷偷邻居的快递，最终惨被快递反杀！,273,0,0,195,474419468,动漫推剪,4
名侦探柯南,8881,1000,BV1X6RCBjEis,【柯哀】“只为你一人绽放的烟花”,340,8,0,160,1106545363,yyisjshs,4
名侦探柯南,8881,1000,BV1SmRCBrEg5,【高清中字】柯南剧场版M29  已上线！太好看了！,3171,1,0,8109,2074785781,小天酱讲动漫,4
名侦探柯南,8881,1000,BV1h6RCBjEBM,男人拒绝美女的邀约，却跑去小巷救助无家可归的女郎,247,0,0,89,538481039,三金动漫社,4
名侦探柯南,8881,1000,BV1mSRCBgEaA,人是没用办法违抗时间的流逝的,11,0,0,25,3546926630832903,柔心的快乐,4
名侦探柯南,8881,1000,BV1USRCBgEkA,吃谷开箱｜购入家产单人谷中…（其实也是配平产物,519,1,0,50,164121688,请叫我Vera,4
名侦探柯南,8881,1000,BV1hyRCBCE3B,【AI灰原哀】翻唱《fuzzy wuzzy》| 轻松愉快小调,169,6,0,158,501088282,剪一片灰云,4
名侦探柯南,8881,1000,BV1HNRyBFEgi,为什么我爱看玩偶游戏？因为……,45,2,0,103,3706974873061560,梦见你江湖,4
名侦探柯南,8881,1000,BV1nNRyBFEQQ,一吻之仇可真可怕,216,2,0,27,506489172,天添诶,4
名侦探柯南,8881,1000,BV1JNRyBFEf8,偵探們的銷魂曲台配國語11服部平次(原配翻配官志宏版),222,1,0,120,6100325,Mr-Blake的台配翻配,5
名侦探柯南,8881,1000,BV1LVRyB9Evm,你在左边，我紧靠右。新兰99，名侦探柯南,11,0,0,12,3690995373836723,毛利家的温柔风,5
名侦探柯南,8881,1000,BV11dRCBKEtZ,【爱杨紫和磕新兰】最新视频已上线，快来围观！,301,0,0,48,3706963149981893,爱杨紫和磕cp,5
名侦探柯南,8881,1000,BV1CFRyBYE8V,动漫音乐混搭-Anime Music Mashup,16,1,0,572,497159763,MrSteveBean,5
名侦探柯南,8881,1000,BV1pFRyBYEmJ,名侦探柯南哪一集最夯？？？？,18,1,0,12,1203965851,bili_63485250531,5
名侦探柯南,8881,1000,BV1HFRyBYE1w,我的泪眼兰那，去哪啦？啊！还给我啊！,590,15,4,101,23200821,6个YB-滚筒洗衣机版,5
名侦探柯南,8881,1000,BV1pfRCBPE2W,反问是本能好好回答是本事，爱一个人请好好说话,42,1,0,62,588113416,夜空星_,5
名侦探柯南,8881,1000,BV1y3RrBtEWA,名侦探柯南这对 CP,572,1,0,138,3546921880783106,文质彬彬又帅气的杰文,5
名侦探柯南,8881,1000,BV1rnRrBHEcf,仓木麻衣TikTok5.5,132,4,0,5,388420697,是mai-k呀,5
名侦探柯南,8881,1000,BV16ERrBXEvk,豆丁开箱vlog💕°~白罗咖啡时间~进来喝杯 安室透,72,0,0,37,510871630,豆丁杂货店妙想货车,5
名侦探柯南,8881,1000,BV16ERrBXE21,那是我们四个人，最后一次相聚发生的事！,163,1,0,74,3546624978586404,漂泊者安zero,5
名侦探柯南,8881,1000,BV1uPRrBPENe,视觉冲击力很强的一组小哀。,96,0,1,8,499117251,一些遐想,5
名侦探柯南,8881,1000,BV1sgRrBFEeQ,名侦探柯南的所有人反应Caine歌曲:“幕后主宰”,109,1,0,155,3546962970282491,鹰眼儿大帝,5
名侦探柯南,8881,1000,BV1hqRrB6Ekt,周日广播剧《第一次当外星人就上手》配音：魏晶琦、刘鹏杰、冯嘉德、林谷珍、汪世玮、许淑嫔、黄天佑、夏治世、宋昱璁、钮凯旸、于正昌、陈季霞、钱欣郁、刘如苹、蒋铁城,52,0,0,5347,278009047,G大调の华尔兹,5
名侦探柯南,8881,1000,BV141RrBNEtp,怎么甩都不会掉的高颜值高音质耳机居然这么便宜？千元耳机还怎么,0,1,0,140,3632301036538833,上进的小椰子,5
名侦探柯南,8881,1000,BV1t1RrBNEjP,平价灰原哀痛耳机分享💜吃谷人的电子吧唧 灰原哀痛耳机来啦！,0,1,0,76,3632301036538833,上进的小椰子,5
名侦探柯南,8881,1000,BV1m2RrBeEEn,【初苑柔】更新啦，赶紧来围观吧！,130,3,1,446,3706972620720901,初苑柔,5
名侦探柯南,8881,1000,BV1t1RrBNEHj,平价灰原哀痛耳机分享💜吃谷人的电子吧唧 灰原哀痛耳机来啦！！！本来对200以下的耳机没什么期待的,0,1,0,76,2005445234,沐风远巷,5
名侦探柯南,8881,1000,BV1UkRrBTEdK,柯南主线讲解第112期——“伊达航”可能会作为未来剧场版的主役之一,117,1,1,224,351904314,Vladmir熙,5
名侦探柯南,8881,1000,BV18kRrBME6k,青山刚昌一不小心踢了马桶人原作者boom(Dafuqboom),165,0,0,18,3706968554343357,轩仔不是轩xz,5
名侦探柯南,8881,1000,BV1NRRaBMEaE,开箱日记389｜指跑跑…你随意吧,1021,14,1,252,636827425,可爱可以当饭吃的,6
名侦探柯南,8881,1000,BV1qsRrBUEJx,魯邦三世    特別篇 《曾在生的魔術師》,178,9,0,4705,3546842105121629,bili_61876821116,6
名侦探柯南,8881,1000,BV1qsRrBUE9b,当你喜欢的角色变成兔女郎--世良真纯篇,230,2,5,30,188874643,七濑巧风SD,6
名侦探柯南,8881,1000,BV1vYRrBVETm,【柯南数码重映】TV 103 特别片头,71,0,0,17,351003157,qlya2010,6
名侦探柯南,8881,1000,BV1dhRrByEgM,假如名柯有聊天群41,320,0,0,88,484884279,猫小白R,6
名侦探柯南,8881,1000,BV1EARkBXExu,“每次看到樱花都会想起八年前的往事”名侦探柯南,78,1,2,32,43356636,欧阳小枫official,6
名侦探柯南,8881,1000,BV1nFRkBREo6,什么？光彦要代替柯南成主角？,191,2,0,101,1308285353,杰丶方,6
名侦探柯南,8881,1000,BV1j3RkB7Ehd,变身怪盗基德，还不错吧。,115,0,0,16,401863062,凝雪日记,6
名侦探柯南,8881,1000,BV1koRrBoE7N,明星大侦探第六季的疑似抄袭，已经不满足于金田一少年事件簿，而是金田一37岁事件簿了,1163,32,3,293,1258064236,是三蛋呢,6
名侦探柯南,8881,1000,BV1p9RrBfEUd,萌萌哒爱丽丝哀GK,1028,6,2,32,8700222,哀盟酒厂,6
名侦探柯南,8881,1000,BV1T4RkBTEMp,救场这一块/.,13,0,0,21,3546923367664146,轩晨漫剪,6
名侦探柯南,8881,1000,BV1jtREBEEz4,灰原哀，青竹汉服,284,4,0,50,3461562249513584,星X壁纸,6
名侦探柯南,8881,1000,BV1CAofByEJm,幼儿园 小学 器乐合奏作品 名侦探柯南主题曲+各声部独立示范音频及乐谱使用指南,32,0,0,150,1064984696,总谱汇乐谱,6
名侦探柯南,8881,1000,BV18zRzBhETX,我说基德你为什么抱着我老婆,314,0,0,130,1308285353,杰丶方,6
名侦探柯南,8881,1000,BV1tCRzBZE5d,抽象届天花板！看名侦探柯南全员实体化,772,0,8,148,3546931829672190,火星上的奥特曼,6
名侦探柯南,8881,1000,BV14CRzBZEEa,没有基德柯南差点就承认呢,468,7,0,119,2142944945,方冠杰,6
名侦探柯南,8881,1000,BV1BpRzBGEtk,【PVZ pak】柯南大战酒厂 宣传片,671,8,1,164,441476771,锦衣行汤姆,6
名侦探柯南,8881,1000,BV1feRiBTEKY,名侦探柯神（17）,138,1,1,1088,3546980145956906,柯学推理之神,6
名侦探柯南,8881,1000,BV141RzB4EwU,名侦探柯南，小侦探灰原哀,205,0,0,61,1285806983,孤独的天空Al,6
名侦探柯南,8881,1000,BV1zA91B4EPN,顶级杀人犯以貌识人，竟敢不把坂本放在眼里,1896,0,0,777,2072709250,动漫呴好看,6
名侦探柯南,8881,1000,BV1TpR6BwEyj,名侦探柯南  苍蓝宝石的轮舞曲〖被紧闭的大门〗（三）,14,0,0,3783,13488544,黑籽W,7
名侦探柯南,8881,1000,BV1HDRqBLEF1,夜神月      恶德的法官,4,0,0,45,3632303974648017,葡萄柚之恋,7
名侦探柯南,8881,1000,BV1XDRBBPEXe,生日快乐，我的小孩,35,1,0,28,3690983092914457,吾皇万睡876e,7
名侦探柯南,8881,1000,BV1kVRzBEEiQ,在我坚强无比的内心里，永远以最坚强的节奏揭开案情！,266,2,0,105,1902493396,AIhzhz,7
名侦探柯南,8881,1000,BV1fJRzB5EtM,目前画的最好的一次，我是天才，画的太好了灰原,152,5,0,164,3546662458886953,只喜欢看动漫和漫画,7
名侦探柯南,8881,1000,BV1c5RzBUEkU,【台配国语】吴文民在柯南TV配过子安武人的两个角色,176,1,0,259,1488617659,瑪利歐路易吉,7
名侦探柯南,8881,1000,BV1UfRBBZEZx,#柯南柜子,482,17,0,91,3546929642342776,88岁性感母鸡,7
名侦探柯南,8881,1000,BV1UcRzB4EWR,名侦探柯南Unmei no Roulette Mawashite，AI翻唱【油管】,23,0,0,239,316800554,小木爱吃冰淇淋,7
名侦探柯南,8881,1000,BV11PRzBsE8Y,生日快乐，新一,41,1,0,16,3546840184130416,APTX4869的幸存者,7
名侦探柯南,8881,1000,BV1NJRiBmELg,看见柯南了～但终究会醒来的,4233,16,2,61,333972220,JoJo小店,7
名侦探柯南,8881,1000,BV1PHRiBjEz8,朋友：0504是什么意思？我请看ⅤCR,12,1,0,12,3546612919962218,爱玩游戏的晨曦曦,7
名侦探柯南,8881,1000,BV1KERiBEEak,M26之后，灰原哀会不会已经发现了柯南对她不一般的感情？,1000,3,0,184,164062201,oishi小白鼠,7
名侦探柯南,8881,1000,BV1wtRiBGEDh,【5.4】Happy Birthday！,33,0,0,12,619322171,_-K-I-D-_,7
名侦探柯南,8881,1000,BV1ppRiB1Emg,祝工藤新一生快乐！(★≧▽^))★☆,19,0,0,13,3546852441983638,海可酱Qier,7
名侦探柯南,8881,1000,BV13TRiBdExR,工藤新一，生日快乐！5月4日,201,2,0,16,3706968554343357,轩仔不是轩xz,7
名侦探柯南,8881,1000,BV1guRiBsEeD,工藤新一生日快乐！！！江户川柯南生日快乐！❤生日快乐大侦探！！！🎉🎉🎉,175,0,0,10,3546980328409925,蘭-Mll,7
名侦探柯南,8881,1000,BV1GKRiB4Eki,祝工藤新一&路飞生日快乐!,358,8,0,273,19307365,Tina拗不过-分层开采,7
名侦探柯南,8881,1000,BV13KRiB4ECV,“你以为是你手段高明，其实是我心甘情愿…”,946,7,0,189,3493106114628413,久沐追剧,7
名侦探柯南,8881,1000,BV1tVRiBQEP1,快来看 柯南跳舞呢 一个充满正义有智慧的少年 哪个不喜爱呀 ！,7,0,0,6,3706930633639941,bili_73586794505,7
名侦探柯南,8881,1000,BV1uVRiBQEhe,ai魔女宅急便吹泡泡糖202605043,44,0,0,11,3493118231971960,原创存储,7
名侦探柯南,8881,1000,BV1MLRiBnE2x,生日快乐 新一！,493,0,0,75,3546715357448876,赫梦中游,8
名侦探柯南,8881,1000,BV1X1RiBfEXt,【考古翻唱】唱首『happy birthday』祝新一生日快乐！,352,13,0,283,315376,诸葛雪子,8
名侦探柯南,8881,1000,BV13DRiB4Edg,【充电专场｜mad｜reaction】歌曲一响 谁的DNA动了？,1089,4,0,3809,3706948371351970,半两春意,8
名侦探柯南,8881,1000,BV1DURiBoESh,用色环卡点打开我给灰原哀的约稿？,56,0,0,17,3461564944353543,灰原哀研究所,8
名侦探柯南,8881,1000,BV13URiBZEQF,新一变小的好处！,415,0,0,34,526392976,是耀晨啊,8
名侦探柯南,8881,1000,BV1ZeRiBTEUX,生日快乐，大侦探,6,0,0,7,3546868476807716,画画的柯学家,8
名侦探柯南,8881,1000,BV1fvRiBiEiJ,新一生日快乐！5.4,190,1,0,326,498580797,QZH202015002,8
名侦探柯南,8881,1000,BV1q6RiBPEWa,【秀哀】关于秀哀CP的青山访谈不完全内容。仅供参考。（内含sdb相关，以及秀哀对标福艾）,69,0,0,146,3493127654476398,负熵为雪,8
名侦探柯南,8881,1000,BV1i6RiBPE98,基德大人！！,4,0,0,8,3706928372910193,空手道的樱花,8
名侦探柯南,8881,1000,BV1o6RiBAEg7,大侦探，生日快乐,130,0,0,15,3706928372910193,空手道的樱花,8
名侦探柯南,8881,1000,BV1o6RiBAE3j,小兰回答：颗秒！,4,0,0,11,3493294940096572,蛋仔派对雨棉,8
名侦探柯南,8881,1000,BV1EvRiBqEme,病娇小兰在追着小黑跑,49,1,0,11,3493294940096572,蛋仔派对雨棉,8
名侦探柯南,8881,1000,BV1ZvRiBiEK8,美女警花の灰原哀,1948,2,0,120,140376932,Mr雄哥,8
名侦探柯南,8881,1000,BV16gRqBkEig,偵探們的銷魂曲台配國語10服部平次(原配翻配官志宏版),188,3,1,174,6100325,Mr-Blake的台配翻配,8
名侦探柯南,8881,1000,BV1PKRqBjEyp,名侦探柯南,389,5,0,23,1700563558,阿然画一个,8
名侦探柯南,8881,1000,BV1CTRqByEcY,工藤新一生日快乐^⎚˕⎚^【5.04】,55,2,0,20,1138913801,CODM磨磨头,8
名侦探柯南,8881,1000,BV1zjRqBBEHL,泰妃在影院观看《柯南》，忽然听见小声的一句“祝您观影愉快”，回头一看，是p'tle!,149,0,0,16,304757059,wanwan1984,8
名侦探柯南,8881,1000,BV1SiRqBREcu,【新柯个人向/生贺手书】小小的我/ちっちゃな私,276,15,0,57,3493276743108784,莫梓熙-mt,8
名侦探柯南,8881,1000,BV1BjRqBBEY1,生日快乐，工藤新一！,116,1,0,12,3706929008347568,bili_14335272919,8
名侦探柯南,8881,1000,BV1rGRqB3Env,工藤新一生日2026/05/04东京00时00分北京23时00分工藤新一 お誕生日おめでとう！！君が生まれたこの日陪你过的第5个生日，希望你永远无忧无虑吧,140,0,0,31,546963051,時tou,8
名侦探柯南,8881,1000,BV1Bu9fBfEAZ,服部静华，上班套装,449,4,0,50,3461562249513584,星X壁纸,9
名侦探柯南,8881,1000,BV1yARqB7Eky,最爱的！,180,6,0,25,3546674108565626,我是茗夏团小怡吖,9
名侦探柯南,8881,1000,BV11cRqBUEQY,工藤新一生日快乐,10,0,0,10,3706933181679681,转身是心痛,9
名侦探柯南,8881,1000,BV1DvRqBxEAU,工藤新一生日快乐,155,1,0,16,3706933181679681,转身是心痛,9
名侦探柯南,8881,1000,BV1h8RqBfEgF,犯人犯泽先生第五十五话：洋房里的杀人游戏（上）,623,2,1,193,70470269,六剑降龙,9
名侦探柯南,8881,1000,BV1a8RqBfEBo,工藤新一可以哭，但是名侦探不可以（不知道写啥标题，所以就写这个）,30,2,0,45,3546697655388569,贫血重度依赖冰块,9
名侦探柯南,8881,1000,BV1biRqBREgR,我是灰原哀,135,0,0,86,3546881644824655,梦璃皓月,9
名侦探柯南,8881,1000,BV1biRqBREMj,[辟谣]高木非原稿丢失！,612,3,0,85,514611395,你曾是我生命中的一瞬,9
名侦探柯南,8881,1000,BV1bBRqBWE7e,🌈喂你吃几口新兰彩虹方块糖～,475,2,4,111,210254256,一颗氧化菠萝,9
名侦探柯南,8881,1000,BV1tiRqBREEQ,祝工藤新一生日快乐,515,11,0,36,3546936112056904,永爱小花仙和名柯,9
名侦探柯南,8881,1000,BV1vHRqBNEBL,@新柯漫剪,11,0,0,14,3494367134222819,bili_91981914110,9
名侦探柯南,8881,1000,BV1vHRqBNEmR,大侦探工藤新一生日快乐！！！,139,0,0,19,3546683247954427,我可是青子大人哦,9
名侦探柯南,8881,1000,BV1iHRqBKEcy,我最喜欢的新兰彩蛋，虽怅然若失但点到即止,336,0,0,26,44721224,诺芒果,9
名侦探柯南,8881,1000,BV1oERqBTEaH,【名侦探柯南】是天使还是莫里亚蒂？坑死新一没商量，兰对于新一和兰对于贝姐,1415,18,1,123,515483337,情绪不定的小仔仔,9
名侦探柯南,8881,1000,BV1ZERqBTE5j,物哀不是美,150,0,0,61,169517468,氹雟大宝贝,9
名侦探柯南,8881,1000,BV1QbRqB8EhR,你温柔的长发-在风中划过嘴角/.,114,0,1,19,3546923367664146,轩晨漫剪,9
名侦探柯南,8881,1000,BV1vsRqBAE8Z,《MOM》子弹要多久才能变成和平鸽,1369,1,0,23,244857361,阿笠博士音乐研究所,9
名侦探柯南,8881,1000,BV1exRqBaEBs,如果清醒是一种罪 就让爱去蔓延 成全每一个夜,94,0,0,298,3546935044606751,高汤效益,9
名侦探柯南,8881,1000,BV19rReB9EGD,如何看待新兰现在的关系？,178,2,0,162,473550969,可能给你的,9
名侦探柯南,8881,1000,BV15BReBoEpr,“大侦探工藤新一生日快乐！”求火,158,8,0,15,3690970403048344,蛋仔-柒念超爱小菊,9
