site,novel_id,title,createDate,bookmarkCount,userName,url,tags_joined,matched_characters_joined,primary_character_proxy
Pixiv,11190778,私たちは風になる,2019-05-26T00:49:23+09:00,228,ひたき,https://www.pixiv.net/novel/show.php?id=11190778,コナン夢 | オリ主 | 松田陣平 | まだ車体が壊れてないから問題ないと思いな種hしゅ!,松田阵平,松田阵平
Pixiv,11190539,悪夢は真実を問う,2019-05-26T00:05:16+09:00,18,YureI,https://www.pixiv.net/novel/show.php?id=11190539,松田陣平 | 萩原研二 | 腐向け | 萩松,松田阵平 | 萩原研二,松田阵平
Pixiv,11190485,あなたがくれた初めて,2019-05-26T00:00:01+09:00,585,ゆう@新刊通販中,https://www.pixiv.net/novel/show.php?id=11190485,松田陣平 | コナン夢 | 警察学校組 | コナン夢小説300users入り,松田阵平,松田阵平
Pixiv,11190251,爆処の二人と夢の国でWデートする話,2019-05-25T23:27:38+09:00,154,綾,https://www.pixiv.net/novel/show.php?id=11190251,コナン夢 | オリ主 | 萩原研二 | 松田陣平 | DC夢,萩原研二 | 松田阵平,萩原研二
Pixiv,11189885,【番外編】結局自分から自慢してきた,2019-05-25T22:32:49+09:00,1224,狂騒の猫,https://www.pixiv.net/novel/show.php?id=11189885,コナン夢 | 救済 | 番外編 | 警察学校組 | 松田陣平 | コナン夢小説300users入り | 可愛いスタンプを送るテレビ | テレビの進化は止まらない…………… | 打算的なテレビ…嫌いじゃねーぞコノヤロー♡,松田阵平,松田阵平
Pixiv,11189877,ノーフェイス（顔なし）と言われている私は一般人！,2019-05-25T22:31:59+09:00,131,木羽,https://www.pixiv.net/novel/show.php?id=11189877,コナン夢 | オリ主 | 女主人公 | 降谷零 | 松田陣平 | 萩原研二 | 諸伏景光 | 警察学校組,降谷零 | 松田阵平 | 萩原研二 | 诸伏景光,降谷零
Pixiv,11189303,ジンくん迷子になる,2019-05-25T20:38:50+09:00,120,たぬきち,https://www.pixiv.net/novel/show.php?id=11189303,名探偵コナン | 萩原研二 | 松田陣平 | 伊達航 | キャンティ | ジン | 幼児化 | うさぎバース,萩原研二 | 松田阵平 | 伊达航,萩原研二
Pixiv,11188793,病弱な私は過保護な幼馴染に愛されています,2019-05-25T18:37:20+09:00,3976,悠（ユゥ）,https://www.pixiv.net/novel/show.php?id=11188793,コナン夢 | 萩原研二 | 松田陣平 | 爆弾処理班 | オリ主 | 私も読みたいので続き下さい! | シリーズ化希望 | コナン夢小説500users入り | 続きを全裸待機 | コナン夢小説3000users入り,萩原研二 | 松田阵平,萩原研二
Pixiv,11186982,寝台探偵は間違えない44【ルパコナ編⑤】,2019-05-25T07:34:57+09:00,176,青羽,https://www.pixiv.net/novel/show.php?id=11186982,江戸川コナン | ルパン三世 | 毛利蘭 | 次元大介 | 松田陣平 | 灰原哀,江户川柯南 | 松田阵平,江户川柯南
Pixiv,11186495,初対面のイケメン警察官にプロポーズしたらその親友と入籍することになっていた,2019-05-25T01:34:47+09:00,3173,海月（くらげ／みづき）,https://www.pixiv.net/novel/show.php?id=11186495,コナン夢 | 松田陣平 | 萩原研二 | 続きを全裸待機 | シリーズ化希望 | コナン夢小説1000users入り | もっと評価されるべき | コナン夢小説長編第一話リンク | 悪い男だ,松田阵平 | 萩原研二,松田阵平
Pixiv,11186461,まぁいいか １【DC】,2019-05-25T01:24:13+09:00,395,タカセ,https://www.pixiv.net/novel/show.php?id=11186461,コナン夢 | オリ主 | 松田陣平,松田阵平,松田阵平
Pixiv,11186438,社畜の黒澤さんはのんびりしたい。13,2019-05-25T01:16:34+09:00,2223,ある,https://www.pixiv.net/novel/show.php?id=11186438,コナン夢 | 成り代わり | ジン | 降谷零 | 諸伏景光 | 松田陣平 | 救済 | コナン夢小説1000users入り,降谷零 | 诸伏景光 | 松田阵平,降谷零
Pixiv,11186027,キスの日は、横断歩道で。,2019-05-25T00:00:04+09:00,224,ゆう@新刊通販中,https://www.pixiv.net/novel/show.php?id=11186027,decnプラス | 警察学校組 | 松田陣平,松田阵平,松田阵平
Pixiv,11186015,キャリア落ち警部と水平線に隠された想い【３】,2019-05-25T00:00:02+09:00,669,豆助,https://www.pixiv.net/novel/show.php?id=11186015,コナン夢 | 松田陣平 | 萩原研二 | 諸伏景光,松田阵平 | 萩原研二 | 诸伏景光,松田阵平
Pixiv,11185035,悪魔憑きの松田陣平21,2019-05-24T21:19:18+09:00,70,ヒナタ,https://www.pixiv.net/novel/show.php?id=11185035,コナン夢 | 松田陣平 | 人外 | 男主,松田阵平,松田阵平
Pixiv,11183956,散りばめられていた欠片,2019-05-24T16:14:42+09:00,32,ぐみん,https://www.pixiv.net/novel/show.php?id=11183956,名探偵コナン | オリ主 | ネームレス | 映画ネタ | 世紀末の魔術師 | 松田陣平 | 沖矢昴,松田阵平 | 赤井秀一,松田阵平
Pixiv,11182656,幼馴染が生き急ごうとしてるので不安しかないです,2019-05-24T01:36:28+09:00,609,りんごす,https://www.pixiv.net/novel/show.php?id=11182656,DC夢 | コナン夢 | 松田陣平 | 萩原研二 | 転生 | 伊達航 | 降谷零 | 諸伏景光 | 警察学校組,松田阵平 | 萩原研二 | 伊达航 | 降谷零 | 诸伏景光,松田阵平
Pixiv,11182295,カウントダウンのその先へ,2019-05-24T00:18:26+09:00,104,雪耳,https://www.pixiv.net/novel/show.php?id=11182295,腐向け | 松田陣平 | 萩原研二 | 警察学校組 | 爆処,松田阵平 | 萩原研二,松田阵平
Pixiv,11181776,一生で1番最高の憂鬱な月曜日,2019-05-23T23:16:36+09:00,48,まよなか,https://www.pixiv.net/novel/show.php?id=11181776,コナン夢 | 松田陣平 | 萩原研二 | ネタ,松田阵平 | 萩原研二,松田阵平
Pixiv,11181708,わたしと弟の遭遇,2019-05-23T23:04:19+09:00,232,ｼﾄ,https://www.pixiv.net/novel/show.php?id=11181708,コナン夢 | 萩原研二 | 松田陣平 | 伊達航 | 厳しめ | コナン夢小説100users入り,萩原研二 | 松田阵平 | 伊达航,萩原研二
Pixiv,11181436,医者がどうにかすればこの世界は救えるはず。,2019-05-23T22:26:01+09:00,508,くじら,https://www.pixiv.net/novel/show.php?id=11181436,コナン夢 | オリ主 | 萩原研二 | 松田陣平 | キャプション芸 | 読む人へ、灰原哀はこの回の話には出て来ないからね | キャプション怖い(gkbr | 続きを正座待機!! | キャプションが狂気 | 哀ちゃんのゲシュタルト崩壊,萩原研二 | 松田阵平,萩原研二
Pixiv,11181277,気が付いたら松田陣平のおかずだった ７,2019-05-23T22:03:49+09:00,1358,あるま,https://www.pixiv.net/novel/show.php?id=11181277,コナン夢 | オリ主 | 松田陣平 | コナン夢小説300users入り,松田阵平,松田阵平
Pixiv,11180643,野良ＸＸのとある1日,2019-05-23T19:57:03+09:00,69,時雨,https://www.pixiv.net/novel/show.php?id=11180643,コナン夢 | 救済 | 人外主 | 男主 | 萩原研二 | 松田陣平,萩原研二 | 松田阵平,萩原研二
Pixiv,11180025,公安の母20,2019-05-23T17:00:08+09:00,118,miyu,https://www.pixiv.net/novel/show.php?id=11180025,コナン夢 | 降谷零 | 萩原研二 | 松田陣平 | 諸伏景光 | 伊達航 | オリ主,降谷零 | 萩原研二 | 松田阵平 | 诸伏景光 | 伊达航,降谷零
Pixiv,11179740,腐向けかも、死にネタ、松田くんが萩原さんのお葬式に行く話,2019-05-23T14:38:10+09:00,2,にょろりん、公式同棲善き,https://www.pixiv.net/novel/show.php?id=11179740,腐向け | 何でも許せる人向け | 松田陣平 | キスの日 | 死ネタ | 松→萩 | 残酷描写あり | 萩原研二,松田阵平 | 萩原研二,松田阵平
Pixiv,11179406,幼馴染の陣平に不良から助けてもらう話。,2019-05-23T12:00:52+09:00,174,虹,https://www.pixiv.net/novel/show.php?id=11179406,コナン夢 | 松田陣平 | オリ主,松田阵平,松田阵平
Pixiv,11178376,マイガールⅣ,2019-05-23T00:33:29+09:00,79,飛鳥,https://www.pixiv.net/novel/show.php?id=11178376,松田陣平 | 萩原研二 | 松萩 | 少女化 | 少年探偵団 | まじコナ腐向け,松田阵平 | 萩原研二,松田阵平
Pixiv,11177970,トリップして目覚めたら幼女になってた４,2019-05-22T23:25:48+09:00,1285,庚れん,https://www.pixiv.net/novel/show.php?id=11177970,コナン夢 | 松田陣平 | 萩原研二 | オリ主 | 女主人公 | 続き拾ってきて下さい!! | コナン夢小説500users入り,松田阵平 | 萩原研二,松田阵平
Pixiv,11177523,三度の許しで、僕は僕自身を受け入れることができた,2019-05-22T22:02:38+09:00,183,諷月,https://www.pixiv.net/novel/show.php?id=11177523,コナン夢 | 夢小説 | 女主人公 | 松田陣平,松田阵平,松田阵平
Pixiv,11177443,最初から考えが甘かった,2019-05-22T21:45:20+09:00,2414,雨宮柚/新刊通販開始,https://www.pixiv.net/novel/show.php?id=11177443,コナン夢 | DC夢 | オリ主 | 松田陣平,松田阵平,松田阵平
Pixiv,11176605,悪魔憑きの松田陣平20,2019-05-22T17:46:52+09:00,81,ヒナタ,https://www.pixiv.net/novel/show.php?id=11176605,コナン夢 | 松田陣平 | 萩原研二 | 人外 | 男主,松田阵平 | 萩原研二,松田阵平
Pixiv,11175990,He spoils me.,2019-05-22T13:25:26+09:00,217,龍,https://www.pixiv.net/novel/show.php?id=11175990,コナン夢 | 夢小説 | 松田陣平 | オリ主,松田阵平,松田阵平
Pixiv,11174940,『煙草休憩』,2019-05-22T00:50:30+09:00,32,瑠雨/威,https://www.pixiv.net/novel/show.php?id=11174940,松田陣平 | 萩原研二,松田阵平 | 萩原研二,松田阵平
Pixiv,11174727,[ネタ]錬金術師inDC２,2019-05-22T00:03:26+09:00,94,＠ナンバー,https://www.pixiv.net/novel/show.php?id=11174727,クロスオーバー作品 | DC夢 | 救済 | オリ主 | 男主人公 | 萩原研二 | 松田陣平,萩原研二 | 松田阵平,萩原研二
Pixiv,11174574,イケメンが眩しい(物理)すぎて目が潰れそうなんですが！,2019-05-21T23:43:11+09:00,1662,むむっく,https://www.pixiv.net/novel/show.php?id=11174574,コナン夢 | 夢小説 | 女主人公 | 安室透 | 松田陣平 | 萩原研二 | オリ主 | 続きを期待せざるを得ないw | コナン夢小説1000users入り,降谷零 | 松田阵平 | 萩原研二,降谷零
Pixiv,11174448,とある同期組のグループ通話9.5,2019-05-21T23:22:03+09:00,51,りょう,https://www.pixiv.net/novel/show.php?id=11174448,警察学校組,,
Pixiv,11174399,警察学校組と同期だった腐女子の話,2019-05-21T23:12:01+09:00,598,蒼衣,https://www.pixiv.net/novel/show.php?id=11174399,オリ主 | コナン夢 | コナン夢小説 | 降谷零 | 諸伏景光 | 松田陣平 | 萩原研二,降谷零 | 诸伏景光 | 松田阵平 | 萩原研二,降谷零
Pixiv,11174294,お前のJe te veuxを聞かせてくれ  No.01,2019-05-21T22:56:27+09:00,68,ぷう彦,https://www.pixiv.net/novel/show.php?id=11174294,まじコナ腐向け | 松田陣平 | 萩原研二 | 学パロ | 腐向け? | 松萩,松田阵平 | 萩原研二,松田阵平
Pixiv,11173906,萩原妹は避けていた松田先輩と事故ちゅーしてしまった件について。,2019-05-21T21:44:26+09:00,852,黒羽,https://www.pixiv.net/novel/show.php?id=11173906,コナン夢 | 松田陣平 | 萩原研二 | 続きを正座待機 | コナン夢小説800users入り,松田阵平 | 萩原研二,松田阵平
Pixiv,11173139,【ネタ】幼女になっても無理なものは無理【供養２】,2019-05-21T18:18:02+09:00,477,柚胡椒,https://www.pixiv.net/novel/show.php?id=11173139,コナン夢 | 幼女 | 松田陣平 | 萩原研二 | コナン夢小説300users入り,松田阵平 | 萩原研二,松田阵平
Pixiv,11172467,その手は何の為にある？,2019-05-21T14:04:19+09:00,276,珠々@マイピク申請受付停止中,https://www.pixiv.net/novel/show.php?id=11172467,名探偵コナン | コナン夢 | 警察学校組 | 松田陣平 | 降谷零,松田阵平 | 降谷零,松田阵平
Pixiv,11171833,助けた同期が、俺に好意を寄せてくる,2019-05-21T07:11:58+09:00,4777,淡海,https://www.pixiv.net/novel/show.php?id=11171833,コナン夢 | 男主 | 腐向け | 萩原研二 | 松田陣平 | 転生 | 救済 | コナン夢小説3000users入り,萩原研二 | 松田阵平,萩原研二
Pixiv,11171744,まぁいいか ０【DC】,2019-05-21T05:44:57+09:00,1671,タカセ,https://www.pixiv.net/novel/show.php?id=11171744,コナン夢 | オリ主 | 松田陣平 | コナン夢小説1000users入り,松田阵平,松田阵平
Pixiv,11171684,何故か私の料理が神レベルだった 番外編4,2019-05-21T04:26:04+09:00,1326,ユカリ,https://www.pixiv.net/novel/show.php?id=11171684,コナン夢 | 工藤新一 | 松田陣平 | 萩原研二 | コナン夢小説500users入り | 女主人公,江户川柯南 | 松田阵平 | 萩原研二,江户川柯南
Pixiv,11171197,付き合って3ヶ月の彼氏が一切触れてくれません。,2019-05-21T00:32:59+09:00,396,虹,https://www.pixiv.net/novel/show.php?id=11171197,コナン夢 | 松田陣平 | オリ主 | コナン夢小説100users入り,松田阵平,松田阵平
Pixiv,11171124,私達の愛した息子たちの話,2019-05-21T00:19:12+09:00,106,ゆめもも。,https://www.pixiv.net/novel/show.php?id=11171124,コナン夢 | 男主 | 松田陣平,松田阵平,松田阵平
Pixiv,11171023,男運が悪いんじゃなくて見る目がないだけ 2,2019-05-21T00:00:05+09:00,632,すみ/更新停滞,https://www.pixiv.net/novel/show.php?id=11171023,DC夢 | オリ主 | コナン夢 | 松田陣平 | 萩原研二 | コナン夢小説300users入り,松田阵平 | 萩原研二,松田阵平
Pixiv,11170858,【ネタ】幼女になっても無理なものは無理【供養】,2019-05-20T23:32:10+09:00,650,柚胡椒,https://www.pixiv.net/novel/show.php?id=11170858,コナン夢 | 萩原研二 | 松田陣平 | 幼女 | 続きをお恵みください | コナン夢小説300users入り,萩原研二 | 松田阵平,萩原研二
Pixiv,11170592,悪魔憑きの松田陣平19,2019-05-20T22:50:53+09:00,85,ヒナタ,https://www.pixiv.net/novel/show.php?id=11170592,コナン夢 | 松田陣平 | 人外 | 男主,松田阵平,松田阵平
Pixiv,11170424,とある同期組のグループ通話9,2019-05-20T22:27:42+09:00,68,りょう,https://www.pixiv.net/novel/show.php?id=11170424,警察学校組,,
Pixiv,11170394,とある同期組のグループ通話8,2019-05-20T22:22:09+09:00,55,りょう,https://www.pixiv.net/novel/show.php?id=11170394,警察学校組,,
Pixiv,11170364,ボヘミアン・ニャプソディ～お巡りさんに囲まれちゃったにゃ～,2019-05-20T22:16:32+09:00,34,はちねこ,https://www.pixiv.net/novel/show.php?id=11170364,コナン夢 | 夢主 | 猫 | 松田陣平 | 萩原研二 | 諸伏景光 | 伊達航 | 降谷零,松田阵平 | 萩原研二 | 诸伏景光 | 伊达航 | 降谷零,松田阵平
Pixiv,11169893,酔っ払い,2019-05-20T20:48:57+09:00,166,祐,https://www.pixiv.net/novel/show.php?id=11169893,コナン夢 | 松田陣平 | 夢小説 | DC夢 | 生存if | コナン夢小説100users入り,松田阵平,松田阵平
Pixiv,11168738,「ごきげんよう、白昼夢は見れましたか」,2019-05-20T15:06:31+09:00,129,アラライラオ・ハルシオン,https://www.pixiv.net/novel/show.php?id=11168738,コナン夢 | オリ主 | クロスオーバー | 松田陣平 | 諸伏高明 | 秘密の裏稼業15,松田阵平,松田阵平
Pixiv,11168402,これが恋だというのなら　5,2019-05-20T12:31:33+09:00,93,澄屋　時雨@こぶし済,https://www.pixiv.net/novel/show.php?id=11168402,コナン夢 | 夢主 | 女主人公 | 松田陣平 | 警察学校組,松田阵平,松田阵平
Pixiv,11168318,トリップしたら友人皆が生きてたったby降谷,2019-05-20T11:38:15+09:00,201,ユーズン,https://www.pixiv.net/novel/show.php?id=11168318,コナン夢 | 女主 | 警察学校組 | 救済 | 降谷零 | 松田陣平,降谷零 | 松田阵平,降谷零
Pixiv,11168191,これが恋だというのなら　4,2019-05-20T10:40:27+09:00,60,澄屋　時雨@こぶし済,https://www.pixiv.net/novel/show.php?id=11168191,コナン夢 | 夢主 | 女主人公 | 松田陣平 | 警察学校組,松田阵平,松田阵平
Pixiv,11167994,ハーフアニマルのちびずを拾いました,2019-05-20T07:54:51+09:00,3244,F.いろは@マイピクプロフ参照,https://www.pixiv.net/novel/show.php?id=11167994,コナン夢 | 松田陣平 | 萩原研二 | 諸伏景光 | 降谷零 | 警察学校組 | 伊達航 | 続きを全裸待機! | 続きをお恵みください | コナン夢小説3000users入り,松田阵平 | 萩原研二 | 诸伏景光 | 降谷零 | 伊达航,松田阵平
Pixiv,11167792,後輩のNOCバレのあと爆弾事件.....................今年は厄年かっ！！,2019-05-20T04:00:00+09:00,895,じょうぶなエラ,https://www.pixiv.net/novel/show.php?id=11167792,名探偵コナン | ジン | スコッチ | 諸伏景光 | 松田陣平 | 警察学校組 | 救済 | ウイスキートリオ | キャラ崩壊,诸伏景光 | 松田阵平,诸伏景光
